fecha,valor,max_abs,min_abs,completo_mediciones,completo_umbral
2020/08/16,65.689394,99.000000,33.000000,99.7,100.0
2020/08/17,79.703283,99.000000,42.000000,98.6,100.0
2020/08/18,92.950126,100.000000,62.000000,99.7,100.0
2020/08/19,92.369318,100.000000,64.000000,99.0,100.0
2020/08/20,87.578283,100.000000,52.000000,99.7,100.0
2020/08/21,88.745265,100.000000,64.000000,99.0,100.0
2020/08/22,77.406250,100.000000,39.000000,99.7,100.0
2020/08/23,84.952967,100.000000,52.000000,99.0,100.0
2020/08/24,74.800505,99.000000,35.000000,99.3,100.0
2020/08/25,77.835859,99.000000,42.000000,99.7,100.0
2020/08/26,71.524937,97.000000,30.000000,99.7,100.0
2020/08/27,67.006629,97.000000,39.000000,99.7,100.0
2020/08/28,86.281250,99.000000,56.000000,100.0,100.0
2020/08/29,91.492109,100.000000,61.000000,99.0,100.0
2020/08/30,85.011364,99.000000,45.000000,99.0,100.0
2020/08/31,80.632576,99.000000,43.000000,99.7,100.0
2020/09/01,81.920455,97.000000,63.000000,99.7,100.0
2020/09/02,75.593750,95.000000,45.000000,100.0,100.0
2020/09/03,75.534407,95.000000,47.000000,99.7,100.0
2020/09/04,67.331755,94.000000,42.000000,99.7,100.0
2020/09/05,63.572917,89.000000,46.000000,100.0,100.0
2020/09/06,64.279040,98.000000,45.000000,99.7,100.0
2020/09/07,77.107639,100.000000,40.000000,99.7,100.0
2020/09/08,81.415972,100.000000,48.000000,99.3,100.0
2020/09/09,72.598800,96.000000,48.000000,99.7,100.0
2020/09/10,69.664773,88.000000,50.000000,99.7,100.0
2020/09/11,69.985795,90.000000,44.000000,99.3,100.0
2020/09/12,63.250316,90.000000,38.000000,99.3,100.0
2020/09/13,61.222222,88.000000,44.000000,100.0,100.0
2020/09/14,58.491162,76.000000,41.000000,99.7,100.0
2020/09/15,66.628472,88.000000,52.000000,100.0,100.0
2020/09/16,77.280619,99.000000,37.000000,99.7,100.0
2020/09/17,88.326389,100.000000,49.000000,100.0,100.0
2020/09/18,86.434028,99.000000,60.000000,99.3,100.0
2020/09/19,79.836490,98.000000,59.000000,99.3,100.0
2020/09/20,69.071654,90.000000,47.000000,99.0,100.0
2020/09/21,68.180556,91.000000,44.000000,100.0,100.0
2020/09/22,68.327904,99.000000,32.000000,98.6,100.0
